Date,Surface,Nom_Barrage
2023-02-05,7077296.95485744,Oued_El_Makhazine
2023-02-07,7019794.694500132,Oued_El_Makhazine
2023-02-07,7022144.37786159,Oued_El_Makhazine
2023-02-22,6852688.906489593,Oued_El_Makhazine
2023-03-12,7011666.746320178,Oued_El_Makhazine
2023-03-12,7018749.630386409,Oued_El_Makhazine
2023-03-19,6986234.101262709,Oued_El_Makhazine
2023-03-19,6990749.8047673255,Oued_El_Makhazine
2023-03-24,6679043.031839646,Oued_El_Makhazine
2023-03-27,7014203.954662486,Oued_El_Makhazine
2023-03-27,7025342.507899504,Oued_El_Makhazine
2023-04-03,7012261.1194517845,Oued_El_Makhazine
2023-04-03,6997941.664690204,Oued_El_Makhazine
2023-04-06,275989.57918533625,Oued_El_Makhazine
2023-04-06,21990.184183876187,Oued_El_Makhazine
2023-04-08,96533.002679204,Oued_El_Makhazine
2023-04-08,116473.27191844267,Oued_El_Makhazine
2023-04-11,6953746.4628717145,Oued_El_Makhazine
2023-04-11,6930623.644709807,Oued_El_Makhazine
2023-04-18,6920987.252910778,Oued_El_Makhazine
2023-04-18,6925028.91356967,Oued_El_Makhazine
2023-04-26,6987838.556163951,Oued_El_Makhazine
2023-04-26,6974185.06478427,Oued_El_Makhazine
2023-04-28,6918367.8877123045,Oued_El_Makhazine
2023-05-01,6960532.884249337,Oued_El_Makhazine
2023-05-01,6957001.584468108,Oued_El_Makhazine
2023-05-06,6930707.901561901,Oued_El_Makhazine
2023-05-06,6937015.945549578,Oued_El_Makhazine
2023-05-06,6920986.827190562,Oued_El_Makhazine
2023-05-06,6935420.339747649,Oued_El_Makhazine
2023-05-08,6979714.218700572,Oued_El_Makhazine
2023-05-08,7005351.472222421,Oued_El_Makhazine
2023-05-16,6967729.971599742,Oued_El_Makhazine
2023-05-16,6986175.13332675,Oued_El_Makhazine
2023-05-26,6816711.837906781,Oued_El_Makhazine
2023-05-31,6957800.936213713,Oued_El_Makhazine
2023-06-05,7033780.136608287,Oued_El_Makhazine
2023-06-05,7019744.029015155,Oued_El_Makhazine
2023-06-10,7922339.048074519,Oued_El_Makhazine
2023-06-17,6914196.338115856,Oued_El_Makhazine
2023-06-17,6905045.024104338,Oued_El_Makhazine
2023-06-22,6895419.8576165885,Oued_El_Makhazine
2023-06-22,6895053.909632903,Oued_El_Makhazine
2023-06-25,6871583.738750621,Oued_El_Makhazine
2023-06-25,6866677.689234954,Oued_El_Makhazine
2023-06-27,6923119.7255975455,Oued_El_Makhazine
2023-06-27,6923025.772911639,Oued_El_Makhazine
2023-06-30,6933373.598919078,Oued_El_Makhazine
2023-06-30,6909440.085841399,Oued_El_Makhazine
2023-07-02,6869852.612774058,Oued_El_Makhazine
2023-07-02,6880665.81063388,Oued_El_Makhazine
2023-07-05,6920323.491985485,Oued_El_Makhazine
2023-07-07,6877976.02354066,Oued_El_Makhazine
2023-07-07,6897448.182915302,Oued_El_Makhazine
2023-07-10,6710056.660778209,Oued_El_Makhazine
2023-07-10,6622883.1644851975,Oued_El_Makhazine
2023-07-12,6783163.3657952985,Oued_El_Makhazine
2023-07-12,6787943.613856536,Oued_El_Makhazine
2023-07-15,6850690.203730804,Oued_El_Makhazine
2023-07-17,6813525.08817689,Oued_El_Makhazine
2023-07-17,6811123.87111972,Oued_El_Makhazine
2023-07-20,6795147.947857066,Oued_El_Makhazine
