Date,LAT,LON,ALLSKY_SFC_SW_DWN,RH2M,GWETTOP,T2M,Precipitations_mm,VPD
2024-01-07,35.5,-7.5,10.72,71.16000000000001,,17.33666666666667,0.0,0.571
2024-01-07,35.5,-2.5,11.156666666666666,72.34333333333332,,15.686666666666667,0.0,0.493
2024-01-08,27.5,-7.5,15.803333333333333,41.51,,11.503333333333332,0.0,0.794
2024-01-08,27.5,-2.5,15.969999999999999,37.99333333333333,,10.253333333333332,0.0,0.774
2024-01-08,28.5,-7.5,15.046666666666667,37.79333333333333,,11.96,0.0,0.87
2024-01-08,28.5,-2.5,15.420000000000002,37.77333333333333,,10.89,0.0,0.811
2024-01-08,29.5,-7.5,15.073333333333332,35.166666666666664,,13.303333333333333,0.0,0.99
2024-01-08,29.5,-2.5,15.586666666666666,39.333333333333336,,10.466666666666667,0.0,0.769
2024-01-08,30.5,-7.5,14.959999999999999,49.076666666666675,,6.88,0.0,0.506
2024-01-08,30.5,-2.5,15.133333333333333,40.82,,9.83,0.0,0.718
2024-01-08,31.5,-7.5,14.06,50.77333333333333,,8.709999999999999,0.0,0.554
2024-01-08,31.5,-2.5,14.603333333333333,38.54666666666667,,9.856666666666667,0.0,0.747
2024-01-08,32.5,-7.5,13.023333333333333,56.63333333333333,,12.963333333333333,0.0,0.648
2024-01-08,32.5,-2.5,14.123333333333333,48.1,,6.733333333333333,0.0,0.511
2024-01-08,33.5,-7.5,12.646666666666667,74.63666666666667,,13.866666666666667,0.0,0.402
2024-01-08,33.5,-2.5,12.936666666666667,47.656666666666666,,7.426666666666667,0.0,0.54
2024-01-08,34.5,-7.5,10.403333333333334,76.75,,17.643333333333334,0.0,0.469
2024-01-08,34.5,-2.5,11.86,55.576666666666675,,9.409999999999998,0.0,0.524
2024-01-08,35.5,-7.5,9.25,77.92333333333333,,17.84,0.0,0.451
2024-01-08,35.5,-2.5,10.99,70.46666666666665,,15.946666666666667,0.0,0.535
2024-01-09,27.5,-7.5,14.843333333333334,36.02,,11.223333333333334,0.0,0.852
2024-01-09,27.5,-2.5,15.883333333333333,36.126666666666665,,10.606666666666667,0.0,0.817
2024-01-09,28.5,-7.5,15.59666666666667,34.21333333333334,,11.713333333333333,0.0,0.905
2024-01-09,28.5,-2.5,16.099999999999998,32.22666666666667,,11.903333333333334,0.0,0.944
2024-01-09,29.5,-7.5,15.65,29.69666666666667,,14.209999999999999,0.0,1.139
2024-01-09,29.5,-2.5,15.753333333333336,31.26,,11.936666666666667,0.0,0.96
2024-01-09,30.5,-7.5,15.483333333333334,40.026666666666664,,8.290000000000001,0.0,0.656
2024-01-09,30.5,-2.5,15.26,32.99666666666666,,11.196666666666667,0.0,0.891
2024-01-09,31.5,-7.5,14.660000000000002,47.00666666666666,,9.826666666666666,0.0,0.643
2024-01-09,31.5,-2.5,14.763333333333334,33.07333333333333,,11.543333333333331,0.0,0.911
2024-01-09,32.5,-7.5,13.003333333333332,57.74333333333334,,13.780000000000001,0.0,0.666
2024-01-09,32.5,-2.5,14.549999999999999,49.10666666666666,,8.183333333333335,0.0,0.553
2024-01-09,33.5,-7.5,11.653333333333334,79.49,,14.583333333333334,1.5,0.34
2024-01-09,33.5,-2.5,13.863333333333335,56.29999999999999,,7.94,0.0,0.467
2024-01-09,34.5,-7.5,11.443333333333333,76.21333333333332,,17.75,3.7,0.483
2024-01-09,34.5,-2.5,11.736666666666666,59.300000000000004,,10.780000000000001,0.3,0.526
2024-01-09,35.5,-7.5,9.653333333333334,80.68666666666667,,17.543333333333333,3.9,0.387
2024-01-09,35.5,-2.5,10.96,79.47,,16.883333333333333,1.0,0.395
2024-01-10,27.5,-7.5,12.843333333333334,33.199999999999996,,11.63,0.0,0.914
2024-01-10,27.5,-2.5,13.049999999999999,31.03333333333333,,12.503333333333336,0.0,1.0
2024-01-10,28.5,-7.5,12.85,27.616666666666664,,12.733333333333334,0.0,1.065
2024-01-10,28.5,-2.5,14.006666666666666,32.21333333333333,,12.956666666666665,0.0,1.012
2024-01-10,29.5,-7.5,12.943333333333333,23.606666666666666,,14.886666666666668,0.0,1.293
2024-01-10,29.5,-2.5,15.04,34.906666666666666,,12.406666666666666,0.0,0.938
2024-01-10,30.5,-7.5,13.969999999999999,32.18333333333334,,8.64,0.0,0.76
2024-01-10,30.5,-2.5,15.036666666666667,39.42666666666667,,12.143333333333333,0.0,0.858
2024-01-10,31.5,-7.5,13.753333333333332,37.916666666666664,,11.043333333333331,0.0,0.817
2024-01-10,31.5,-2.5,14.656666666666666,44.5,,12.636666666666665,0.0,0.812
2024-01-10,32.5,-7.5,13.276666666666666,58.68666666666667,,13.803333333333333,0.0,0.652
2024-01-10,32.5,-2.5,14.25,54.81666666666666,,10.22,0.0,0.563
2024-01-10,33.5,-7.5,12.030000000000001,83.16,,14.626666666666667,4.0,0.28
2024-01-10,33.5,-2.5,13.546666666666667,62.666666666666664,,9.736666666666666,0.0,0.45
2024-01-10,34.5,-7.5,7.966666666666666,83.07,,17.69666666666667,0.1,0.343
2024-01-10,34.5,-2.5,12.556666666666667,68.71666666666665,,11.783333333333333,3.8,0.433
2024-01-10,35.5,-7.5,7.646666666666667,83.89,,17.423333333333332,0.1,0.321
2024-01-10,35.5,-2.5,11.306666666666667,85.19333333333333,,16.983333333333334,0.2,0.287
2024-01-11,27.5,-7.5,11.950000000000001,35.693333333333335,,13.613333333333335,0.0,1.002
2024-01-11,27.5,-2.5,12.046666666666667,45.913333333333334,,14.086666666666666,0.0,0.869
2024-01-11,28.5,-7.5,11.723333333333334,28.39,,13.393333333333333,0.0,1.1
2024-01-11,28.5,-2.5,11.466666666666669,48.06333333333333,,13.826666666666668,0.0,0.821
2024-01-11,29.5,-7.5,12.456666666666665,21.94666666666667,,15.666666666666666,0.0,1.389
2024-01-11,29.5,-2.5,12.780000000000001,47.51333333333334,,13.343333333333334,0.0,0.804
2024-01-11,30.5,-7.5,12.38,36.88333333333333,,8.87,0.0,0.718
2024-01-11,30.5,-2.5,12.343333333333334,48.46666666666667,,13.376666666666665,0.0,0.791
2024-01-11,31.5,-7.5,12.096666666666666,47.43666666666667,,10.566666666666668,0.0,0.67
2024-01-11,31.5,-2.5,12.58,52.160000000000004,,12.866666666666667,0.0,0.71
2024-01-11,32.5,-7.5,11.76,77.17,,13.736666666666666,0.0,0.359
2024-01-11,32.5,-2.5,12.24,64.90333333333334,,9.753333333333332,0.0,0.424
2024-01-11,33.5,-7.5,8.776666666666666,86.52999999999999,,15.43,0.0,0.236
2024-01-11,33.5,-2.5,11.76,76.29666666666667,,8.576666666666666,0.0,0.264
2024-01-11,34.5,-7.5,8.94,83.45333333333333,,17.826666666666668,0.0,0.338
2024-01-11,34.5,-2.5,11.146666666666667,78.43,,11.18,0.0,0.287
2024-01-11,35.5,-7.5,9.316666666666666,84.63333333333334,,17.55333333333333,0.0,0.308
2024-01-11,35.5,-2.5,10.203333333333333,84.96,,16.69666666666667,0.0,0.286
2024-01-12,27.5,-7.5,15.933333333333332,42.343333333333334,,14.503333333333332,0.0,0.952
2024-01-12,27.5,-2.5,14.67,50.35666666666666,,14.183333333333332,0.0,0.803
2024-01-12,28.5,-7.5,15.36,38.416666666666664,,14.666666666666666,0.0,1.028
2024-01-12,28.5,-2.5,13.963333333333333,48.18333333333334,,14.186666666666667,0.0,0.838
2024-01-12,29.5,-7.5,15.07,32.46666666666667,,15.790000000000001,0.0,1.212
2024-01-12,29.5,-2.5,13.18,51.74333333333333,,12.626666666666667,0.0,0.705
2024-01-12,30.5,-7.5,15.160000000000002,52.953333333333326,,7.933333333333334,0.0,0.502
2024-01-12,30.5,-2.5,12.68,57.120000000000005,,12.066666666666668,0.0,0.604
2024-01-12,31.5,-7.5,14.226666666666667,57.77,,9.616666666666667,0.0,0.505
2024-01-12,31.5,-2.5,11.753333333333336,62.876666666666665,,11.856666666666667,0.0,0.516
2024-01-12,32.5,-7.5,13.103333333333333,70.69,,13.75,0.0,0.461
2024-01-12,32.5,-2.5,10.683333333333332,76.82333333333334,,8.566666666666666,0.0,0.258
2024-01-12,33.5,-7.5,11.0,85.95666666666666,,14.993333333333334,0.0,0.239
2024-01-12,33.5,-2.5,11.38,78.84666666666666,,7.673333333333333,0.0,0.222
2024-01-12,34.5,-7.5,10.446666666666667,81.45666666666666,,17.63,0.0,0.374
2024-01-12,34.5,-2.5,11.066666666666668,71.58666666666666,,9.75,0.0,0.343
2024-01-12,35.5,-7.5,10.04,79.87333333333333,,17.506666666666664,0.0,0.403
2024-01-12,35.5,-2.5,10.273333333333333,79.29,,15.82,0.0,0.372
2024-01-13,27.5,-7.5,15.023333333333333,45.303333333333335,,13.266666666666666,0.0,0.834
2024-01-13,27.5,-2.5,15.290000000000001,43.60666666666666,,12.433333333333332,0.0,0.814
2024-01-13,28.5,-7.5,14.683333333333332,40.88666666666666,,13.38,0.0,0.908
2024-01-13,28.5,-2.5,14.813333333333333,45.303333333333335,,11.976666666666667,0.0,0.766
2024-01-13,29.5,-7.5,14.996666666666664,40.626666666666665,,14.44,0.0,0.977
2024-01-13,29.5,-2.5,15.38,50.20666666666667,,10.403333333333334,0.0,0.628
2024-01-13,30.5,-7.5,15.11,59.053333333333335,,6.7,0.0,0.402
2024-01-13,30.5,-2.5,15.08,49.88666666666666,,10.093333333333334,0.0,0.619
2024-01-13,31.5,-7.5,14.63,58.099999999999994,,8.866666666666667,0.0,0.477
2024-01-13,31.5,-2.5,14.423333333333334,49.71,,9.993333333333334,0.0,0.617
2024-01-13,32.5,-7.5,13.913333333333332,62.75666666666666,,13.406666666666666,0.0,0.573
2024-01-13,32.5,-2.5,13.943333333333333,67.27333333333333,,5.896666666666666,0.0,0.304
2024-01-13,33.5,-7.5,12.893333333333333,78.74666666666667,,14.796666666666667,0.0,0.358
2024-01-13,33.5,-2.5,13.326666666666668,68.33666666666666,,5.8066666666666675,0.0,0.292
2024-01-13,34.5,-7.5,12.416666666666666,73.99666666666667,,17.58,0.0,0.523
2024-01-13,34.5,-2.5,12.656666666666666,62.81,,7.6499999999999995,0.0,0.39
2024-01-13,35.5,-7.5,11.903333333333334,71.64333333333333,,17.303333333333335,0.0,0.56
2024-01-13,35.5,-2.5,11.166666666666666,72.36,,15.023333333333333,0.0,0.472
2024-01-14,27.5,-7.5,15.226666666666667,38.946666666666665,,11.71,0.0,0.84
2024-01-14,27.5,-2.5,14.703333333333333,44.129999999999995,,10.116666666666667,0.0,0.691
2024-01-14,28.5,-7.5,14.226666666666667,38.11,,11.546666666666667,0.0,0.842
2024-01-14,28.5,-2.5,14.216666666666669,45.153333333333336,,10.043333333333335,0.0,0.675
2024-01-14,29.5,-7.5,15.306666666666667,35.623333333333335,,12.57,0.0,0.937
2024-01-14,29.5,-2.5,14.793333333333331,49.366666666666674,,8.66,0.0,0.568
2024-01-14,30.5,-7.5,15.200000000000001,50.553333333333335,,5.62,0.0,0.45
2024-01-14,30.5,-2.5,15.156666666666666,50.70333333333334,,8.299999999999999,0.0,0.54
2024-01-14,31.5,-7.5,14.566666666666668,47.81333333333333,,8.106666666666667,0.0,0.564
2024-01-14,31.5,-2.5,14.87,46.10999999999999,,8.403333333333334,0.0,0.594
2024-01-14,32.5,-7.5,14.063333333333333,51.26333333333334,,12.936666666666667,0.0,0.727
2024-01-14,32.5,-2.5,14.233333333333334,58.02,,4.716666666666666,0.0,0.359
2024-01-14,33.5,-7.5,13.376666666666665,68.03666666666668,,14.343333333333334,0.0,0.522
2024-01-14,33.5,-2.5,13.43,60.49,,4.93,0.0,0.343
2024-01-14,34.5,-7.5,12.339999999999998,70.11333333333333,,16.72,0.0,0.569
2024-01-14,34.5,-2.5,12.9,64.31333333333333,,7.183333333333334,0.0,0.362
2024-01-14,35.5,-7.5,12.31,67.50666666666666,,16.44666666666667,0.0,0.608
2024-01-14,35.5,-2.5,10.743333333333334,70.78666666666668,,14.85,0.0,0.493
2024-01-15,27.5,-7.5,16.046666666666667,42.43,,10.043333333333335,0.0,0.709
2024-01-15,27.5,-2.5,15.6,52.79,,9.573333333333332,0.0,0.563
2024-01-15,28.5,-7.5,15.563333333333333,40.49333333333333,,10.27,0.0,0.744
2024-01-15,28.5,-2.5,15.29,53.31333333333333,,9.406666666666666,0.0,0.551
2024-01-15,29.5,-7.5,15.463333333333333,36.88,,11.683333333333332,0.0,0.867
2024-01-15,29.5,-2.5,15.376666666666667,55.76333333333333,,8.286666666666667,0.0,0.484
2024-01-15,30.5,-7.5,15.613333333333335,51.800000000000004,,4.63,0.0,0.41
2024-01-15,30.5,-2.5,14.979999999999999,53.580000000000005,,8.236666666666666,0.0,0.506
2024-01-15,31.5,-7.5,14.833333333333334,49.14666666666667,,7.330000000000001,0.0,0.521
2024-01-15,31.5,-2.5,14.85,46.94,,8.37,0.0,0.584
2024-01-15,32.5,-7.5,13.99,51.656666666666666,,12.06,0.0,0.681
2024-01-15,32.5,-2.5,13.89,58.43666666666667,,5.526666666666666,0.0,0.376
2024-01-15,33.5,-7.5,13.343333333333334,68.08666666666666,,13.543333333333331,0.0,0.495
2024-01-15,33.5,-2.5,12.346666666666666,63.31666666666666,,5.8999999999999995,0.0,0.341
2024-01-15,34.5,-7.5,12.063333333333333,72.04,,17.03333333333333,0.0,0.543
2024-01-15,34.5,-2.5,11.466666666666667,69.78666666666666,,7.98,0.0,0.324
2024-01-15,35.5,-7.5,9.426666666666668,71.60000000000001,,16.94,0.0,0.548
2024-01-15,35.5,-2.5,10.423333333333334,72.82000000000001,,15.373333333333335,0.0,0.475
2024-01-16,27.5,-7.5,16.853333333333335,42.74,,10.1,0.0,0.708
2024-01-16,27.5,-2.5,16.963333333333335,50.123333333333335,,10.166666666666666,0.0,0.619
2024-01-16,28.5,-7.5,16.166666666666668,38.95333333333333,,10.696666666666667,0.0,0.785
2024-01-16,28.5,-2.5,16.376666666666665,49.76,,10.226666666666667,0.0,0.626
2024-01-16,29.5,-7.5,15.826666666666668,35.526666666666664,,12.513333333333334,0.0,0.935
2024-01-16,29.5,-2.5,15.933333333333332,50.70666666666667,,9.47,0.0,0.584
2024-01-16,30.5,-7.5,15.926666666666668,46.199999999999996,,5.239999999999999,0.3,0.477
2024-01-16,30.5,-2.5,15.38,50.96,,8.94,0.0,0.561
2024-01-16,31.5,-7.5,15.203333333333333,47.42666666666667,,7.033333333333334,0.1,0.528
2024-01-16,31.5,-2.5,15.04,50.826666666666675,,8.976666666666667,0.0,0.564
2024-01-16,32.5,-7.5,13.963333333333333,59.98,,11.453333333333333,0.4,0.541
2024-01-16,32.5,-2.5,14.62,62.06333333333333,,6.193333333333334,0.0,0.36
2024-01-16,33.5,-7.5,12.123333333333335,76.13333333333334,,13.466666666666667,4.0,0.369
2024-01-16,33.5,-2.5,13.876666666666667,70.29,,5.8066666666666675,0.0,0.274
2024-01-16,34.5,-7.5,11.76,74.2,,16.900000000000002,4.1,0.497
2024-01-16,34.5,-2.5,12.643333333333333,70.71333333333334,,8.096666666666666,0.0,0.316
2024-01-16,35.5,-7.5,10.416666666666666,72.08666666666666,,16.746666666666666,2.3,0.532
2024-01-16,35.5,-2.5,11.68,69.25333333333333,,15.373333333333335,0.0,0.537
2024-01-17,27.5,-7.5,15.680000000000001,50.54333333333333,,11.106666666666667,0.0,0.654
2024-01-17,27.5,-2.5,16.626666666666665,36.22666666666667,,11.206666666666665,0.0,0.849
2024-01-17,28.5,-7.5,14.993333333333332,52.326666666666675,,11.456666666666665,0.0,0.645
2024-01-17,28.5,-2.5,15.5,38.163333333333334,,10.76,0.0,0.799
2024-01-17,29.5,-7.5,14.703333333333333,36.57,,13.07,0.0,0.954
2024-01-17,29.5,-2.5,15.576666666666666,41.096666666666664,,10.056666666666667,0.0,0.726
2024-01-17,30.5,-7.5,15.013333333333334,46.10999999999999,,5.803333333333334,0.0,0.497
2024-01-17,30.5,-2.5,15.336666666666666,41.093333333333334,,10.173333333333334,0.0,0.732
2024-01-17,31.5,-7.5,14.003333333333336,57.913333333333334,,6.763333333333333,0.0,0.415
2024-01-17,31.5,-2.5,14.266666666666666,43.42666666666667,,9.62,0.0,0.677
2024-01-17,32.5,-7.5,10.293333333333335,69.32,,11.426666666666668,0.0,0.414
2024-01-17,32.5,-2.5,12.983333333333334,62.52,,6.07,0.0,0.352
2024-01-17,33.5,-7.5,8.42,77.86,,13.729999999999999,0.7,0.348
2024-01-17,33.5,-2.5,12.216666666666667,71.41,,5.3999999999999995,0.0,0.256
2024-01-17,34.5,-7.5,10.696666666666667,72.15,,17.083333333333332,1.9,0.542
2024-01-17,34.5,-2.5,11.253333333333332,75.69,,7.406666666666666,0.0,0.25
2024-01-17,35.5,-7.5,10.47,74.11666666666667,,16.876666666666665,2.3,0.498
2024-01-17,35.5,-2.5,9.799999999999999,74.78666666666668,,15.040000000000001,0.0,0.431
2024-01-18,27.5,-7.5,14.58,55.28333333333333,,11.783333333333333,0.0,0.618
2024-01-18,27.5,-2.5,13.550000000000002,36.73,,11.046666666666667,0.0,0.833
2024-01-18,28.5,-7.5,14.413333333333334,49.330000000000005,,11.729999999999999,0.0,0.698
2024-01-18,28.5,-2.5,13.1,37.99,,11.030000000000001,0.0,0.816
2024-01-18,29.5,-7.5,13.88,41.11,,12.93,0.0,0.878
2024-01-18,29.5,-2.5,13.213333333333333,41.626666666666665,,10.01,0.0,0.717
2024-01-18,30.5,-7.5,13.459999999999999,59.02666666666667,,4.66,0.0,0.349
2024-01-18,30.5,-2.5,12.86,44.32333333333333,,9.866666666666665,0.0,0.678
2024-01-18,31.5,-7.5,12.206666666666669,68.3,,5.9433333333333325,0.0,0.295
2024-01-18,31.5,-2.5,11.393333333333333,52.54,,9.203333333333333,0.0,0.552
2024-01-18,32.5,-7.5,10.736666666666666,66.82,,11.743333333333334,0.0,0.458
2024-01-18,32.5,-2.5,12.18,66.04,,5.283333333333333,0.0,0.302
2024-01-18,33.5,-7.5,9.833333333333334,74.06333333333333,,13.983333333333334,0.0,0.414
2024-01-18,33.5,-2.5,10.976666666666667,67.96666666666665,,5.506666666666667,0.0,0.289
2024-01-18,34.5,-7.5,9.926666666666668,70.46,,16.903333333333332,0.0,0.569
2024-01-18,34.5,-2.5,9.783333333333333,70.03333333333333,,7.1066666666666665,0.0,0.302
2024-01-18,35.5,-7.5,10.936666666666667,71.83666666666666,,16.493333333333336,1.1,0.528
2024-01-18,35.5,-2.5,10.223333333333334,71.21666666666667,,14.233333333333334,0.0,0.467
2024-01-19,27.5,-7.5,15.406666666666666,39.01666666666667,,10.783333333333333,0.0,0.789
2024-01-19,27.5,-2.5,16.066666666666666,38.24,,10.676666666666668,0.0,0.793
2024-01-19,28.5,-7.5,14.15,37.04333333333333,,10.92,0.0,0.822
2024-01-19,28.5,-2.5,15.663333333333332,39.93333333333333,,10.513333333333334,0.0,0.763
2024-01-19,29.5,-7.5,14.846666666666666,37.74666666666667,,11.883333333333333,0.0,0.866
2024-01-19,29.5,-2.5,15.866666666666665,45.02333333333333,,9.016666666666666,0.0,0.632
2024-01-19,30.5,-7.5,15.873333333333335,54.66,,4.706666666666667,0.0,0.387
2024-01-19,30.5,-2.5,15.219999999999999,48.6,,8.053333333333333,0.0,0.553
2024-01-19,31.5,-7.5,15.43,53.330000000000005,,6.446666666666666,9.1,0.45
2024-01-19,31.5,-2.5,15.316666666666668,48.99666666666667,,7.420000000000001,0.0,0.526
2024-01-19,32.5,-7.5,14.536666666666667,56.53666666666667,,11.340000000000002,4.9,0.584
2024-01-19,32.5,-2.5,14.89,58.093333333333334,,4.336666666666667,0.5,0.349
2024-01-19,33.5,-7.5,13.606666666666667,69.89,,13.229999999999999,16.6,0.458
2024-01-19,33.5,-2.5,14.066666666666668,60.68333333333334,,4.783333333333333,0.8,0.338
2024-01-19,34.5,-7.5,12.846666666666666,69.92,,16.44,15.9,0.562
2024-01-19,34.5,-2.5,13.410000000000002,62.67666666666667,,7.353333333333334,2.0,0.383
2024-01-19,35.5,-7.5,11.693333333333333,73.19333333333333,,15.876666666666667,13.3,0.484
2024-01-19,35.5,-2.5,12.32,67.98666666666666,,14.183333333333332,1.4,0.518
2024-01-20,27.5,-7.5,16.246666666666666,34.44,,10.993333333333332,0.1,0.86
2024-01-20,27.5,-2.5,17.106666666666666,40.919999999999995,,10.41,0.0,0.746
2024-01-20,28.5,-7.5,14.963333333333333,31.993333333333336,,10.89,0.0,0.886
2024-01-20,28.5,-2.5,16.776666666666667,41.95666666666667,,10.526666666666666,0.0,0.738
2024-01-20,29.5,-7.5,14.666666666666666,29.560000000000002,,12.14,0.0,0.997
2024-01-20,29.5,-2.5,16.373333333333335,42.199999999999996,,10.006666666666666,0.0,0.71
2024-01-20,30.5,-7.5,15.076666666666668,49.870000000000005,,5.373333333333334,0.0,0.449
2024-01-20,30.5,-2.5,15.913333333333332,41.056666666666665,,9.17,0.0,0.684
2024-01-20,31.5,-7.5,14.43,47.56666666666666,,8.43,0.0,0.579
2024-01-20,31.5,-2.5,15.5,39.336666666666666,,8.69,0.0,0.682
2024-01-20,32.5,-7.5,12.893333333333333,54.72333333333333,,12.236666666666666,0.0,0.645
2024-01-20,32.5,-2.5,14.836666666666666,50.596666666666664,,5.476666666666667,0.0,0.445
2024-01-20,33.5,-7.5,12.26,72.05,,13.63,0.7,0.436
2024-01-20,33.5,-2.5,13.07,55.93000000000001,,6.18,0.0,0.417
2024-01-20,34.5,-7.5,10.433333333333332,76.93666666666667,,16.62333333333333,0.0,0.436
2024-01-20,34.5,-2.5,10.206666666666667,64.10333333333334,,8.616666666666667,0.0,0.402
2024-01-20,35.5,-7.5,8.596666666666666,80.11999999999999,,16.723333333333333,0.0,0.379
2024-01-20,35.5,-2.5,9.093333333333334,74.29333333333334,,15.336666666666666,0.8,0.448
2024-01-21,27.5,-7.5,16.486666666666668,32.95333333333333,,12.233333333333334,0.0,0.955
2024-01-21,27.5,-2.5,17.349999999999998,36.449999999999996,,11.99,0.0,0.891
2024-01-21,28.5,-7.5,15.996666666666668,32.16,,11.956666666666665,0.0,0.949
2024-01-21,28.5,-2.5,16.913333333333334,37.196666666666665,,11.973333333333334,0.0,0.879
2024-01-21,29.5,-7.5,15.589999999999998,28.75,,13.64,0.0,1.113
2024-01-21,29.5,-2.5,16.29,40.086666666666666,,11.276666666666666,0.0,0.801
2024-01-21,30.5,-7.5,15.706666666666669,44.830000000000005,,6.863333333333333,0.0,0.548
2024-01-21,30.5,-2.5,15.910000000000002,45.86666666666667,,10.376666666666667,0.0,0.682
2024-01-21,31.5,-7.5,14.963333333333333,47.169999999999995,,9.376666666666667,0.0,0.622
2024-01-21,31.5,-2.5,15.446666666666667,49.05666666666667,,9.646666666666667,0.0,0.611
2024-01-21,32.5,-7.5,13.589999999999998,53.026666666666664,,13.576666666666668,0.0,0.731
2024-01-21,32.5,-2.5,14.643333333333333,59.919999999999995,,6.193333333333334,0.0,0.38
2024-01-21,33.5,-7.5,12.496666666666664,68.37,,14.843333333333334,0.0,0.534
2024-01-21,33.5,-2.5,13.073333333333332,62.28333333333333,,7.013333333333333,0.0,0.378
2024-01-21,34.5,-7.5,12.673333333333334,75.98,,17.343333333333334,0.0,0.476
2024-01-21,34.5,-2.5,11.123333333333333,65.51666666666667,,10.163333333333332,0.0,0.428
2024-01-21,35.5,-7.5,9.586666666666668,77.94666666666667,,17.266666666666666,0.0,0.435
2024-01-21,35.5,-2.5,10.936666666666667,76.92333333333333,,15.5,0.6,0.406
2024-01-22,27.5,-7.5,14.693333333333333,32.85,,14.143333333333333,0.0,1.083
2024-01-22,27.5,-2.5,17.213333333333335,30.683333333333334,,13.253333333333332,0.0,1.056
2024-01-22,28.5,-7.5,13.703333333333333,33.11,,13.5,0.0,1.035
2024-01-22,28.5,-2.5,16.73,33.18,,13.04,0.0,1.003
2024-01-22,29.5,-7.5,13.476666666666667,33.88333333333333,,14.44,0.0,1.087
2024-01-22,29.5,-2.5,16.046666666666667,38.453333333333326,,12.213333333333333,0.0,0.875
2024-01-22,30.5,-7.5,14.223333333333331,52.46666666666666,,6.753333333333333,0.0,0.468
2024-01-22,30.5,-2.5,15.456666666666665,42.89333333333334,,11.243333333333332,0.0,0.762
2024-01-22,31.5,-7.5,13.613333333333332,53.300000000000004,,9.736666666666666,0.0,0.563
2024-01-22,31.5,-2.5,14.743333333333334,48.36333333333334,,10.159999999999998,0.0,0.641
2024-01-22,32.5,-7.5,12.433333333333332,55.343333333333334,,14.69,0.0,0.746
2024-01-22,32.5,-2.5,12.933333333333335,58.49,,6.45,0.0,0.4
2024-01-22,33.5,-7.5,12.043333333333331,63.31,,16.05666666666667,0.0,0.67
2024-01-22,33.5,-2.5,10.843333333333334,56.973333333333336,,7.336666666666667,0.0,0.441
2024-01-22,34.5,-7.5,12.01,71.13333333333334,,17.666666666666668,0.0,0.583
2024-01-22,34.5,-2.5,10.273333333333333,53.56666666666666,,9.360000000000001,0.0,0.546
2024-01-22,35.5,-7.5,11.486666666666666,74.11666666666666,,17.19333333333333,0.0,0.508
2024-01-22,35.5,-2.5,10.47,67.3,,14.840000000000002,0.0,0.552
2024-01-23,27.5,-7.5,16.866666666666667,25.856666666666666,,14.37,0.0,1.214
2024-01-23,27.5,-2.5,15.693333333333333,34.9,,13.25,0.0,0.991
2024-01-23,28.5,-7.5,16.083333333333332,25.816666666666666,,13.62,0.0,1.157
2024-01-23,28.5,-2.5,16.133333333333336,37.339999999999996,,12.863333333333335,0.0,0.93
2024-01-23,29.5,-7.5,15.46,27.636666666666667,,14.746666666666668,0.0,1.214
2024-01-23,29.5,-2.5,15.75,39.086666666666666,,11.93,0.0,0.85
2024-01-23,30.5,-7.5,15.366666666666667,45.376666666666665,,6.95,0.0,0.545
2024-01-23,30.5,-2.5,14.976666666666667,37.69,,11.106666666666667,0.0,0.824
2024-01-23,31.5,-7.5,14.986666666666666,49.65,,8.953333333333333,0.0,0.576
2024-01-23,31.5,-2.5,14.443333333333333,47.82,,9.913333333333334,0.0,0.637
2024-01-23,32.5,-7.5,13.856666666666667,60.97666666666667,,13.783333333333333,0.0,0.615
2024-01-23,32.5,-2.5,13.18,58.21,,6.06,0.0,0.392
2024-01-23,33.5,-7.5,13.12,71.86333333333333,,15.133333333333335,0.0,0.484
2024-01-23,33.5,-2.5,11.853333333333333,59.68666666666667,,6.326666666666667,0.0,0.386
2024-01-23,34.5,-7.5,12.21,77.11666666666666,,17.279999999999998,0.0,0.451
2024-01-23,34.5,-2.5,11.356666666666667,59.443333333333335,,8.206666666666665,0.0,0.441
2024-01-23,35.5,-7.5,11.783333333333331,77.15666666666667,,16.846666666666668,0.0,0.438
2024-01-23,35.5,-2.5,10.0,68.07666666666667,,14.906666666666666,0.0,0.541
2024-01-24,27.5,-7.5,17.136666666666667,36.0,,13.646666666666667,0.0,1.0
2024-01-24,27.5,-2.5,13.57,27.819999999999997,,14.233333333333334,0.0,1.171
2024-01-24,28.5,-7.5,16.64,32.49333333333333,,14.083333333333334,0.0,1.085
2024-01-24,28.5,-2.5,13.57,30.046666666666667,,13.323333333333332,0.0,1.07
2024-01-24,29.5,-7.5,16.403333333333332,27.616666666666664,,14.703333333333333,0.0,1.211
2024-01-24,29.5,-2.5,13.363333333333335,33.21333333333333,,11.950000000000001,0.0,0.934
2024-01-24,30.5,-7.5,16.493333333333336,40.913333333333334,,5.903333333333333,0.0,0.549
2024-01-24,30.5,-2.5,14.339999999999998,36.526666666666664,,10.83,0.0,0.824
2024-01-24,31.5,-7.5,15.526666666666666,47.580000000000005,,7.626666666666666,0.0,0.548
2024-01-24,31.5,-2.5,14.543333333333335,43.973333333333336,,9.823333333333332,0.0,0.68
2024-01-24,32.5,-7.5,14.023333333333333,63.4,,12.07,0.0,0.516
2024-01-24,32.5,-2.5,12.673333333333332,48.98666666666667,,6.686666666666667,0.0,0.5
