-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2021 through 12/31/2021 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
LAT,LON,YEAR,DOY,RH2M
32.5,-1.875,2021,47,52.53
32.5,-1.25,2021,47,54.61
33.0,-10.0,2021,47,90.96
33.0,-9.375,2021,47,92.3
33.0,-8.75,2021,47,87.66
33.0,-8.125,2021,47,75.7
33.0,-7.5,2021,47,70.86
33.0,-6.875,2021,47,68.96
33.0,-6.25,2021,47,60.7
33.0,-5.625,2021,47,57.43
33.0,-5.0,2021,47,57.21
33.0,-4.375,2021,47,50.38
33.0,-3.75,2021,47,45.39
33.0,-3.125,2021,47,52.36
33.0,-2.5,2021,47,52.88
33.0,-1.875,2021,47,52.86
33.0,-1.25,2021,47,52.15
33.5,-10.0,2021,47,91.41
33.5,-9.375,2021,47,95.55
33.5,-8.75,2021,47,95.53
33.5,-8.125,2021,47,87.45
33.5,-7.5,2021,47,77.13
33.5,-6.875,2021,47,70.13
33.5,-6.25,2021,47,61.83
33.5,-5.625,2021,47,57.53
33.5,-5.0,2021,47,55.54
33.5,-4.375,2021,47,53.94
33.5,-3.75,2021,47,48.55
33.5,-3.125,2021,47,46.53
33.5,-2.5,2021,47,43.77
33.5,-1.875,2021,47,45.15
33.5,-1.25,2021,47,45.68
34.0,-10.0,2021,47,90.22
34.0,-9.375,2021,47,94.36
34.0,-8.75,2021,47,96.08
34.0,-8.125,2021,47,94.03
34.0,-7.5,2021,47,87.69
34.0,-6.875,2021,47,78.05
34.0,-6.25,2021,47,64.15
34.0,-5.625,2021,47,57.25
34.0,-5.0,2021,47,53.42
34.0,-4.375,2021,47,51.58
34.0,-3.75,2021,47,45.51
34.0,-3.125,2021,47,47.8
34.0,-2.5,2021,47,50.97
34.0,-1.875,2021,47,45.67
34.0,-1.25,2021,47,46.16
34.5,-10.0,2021,47,89.78
34.5,-9.375,2021,47,92.89
34.5,-8.75,2021,47,94.2
34.5,-8.125,2021,47,93.2
34.5,-7.5,2021,47,91.9
34.5,-6.875,2021,47,84.87
34.5,-6.25,2021,47,71.84
34.5,-5.625,2021,47,66.01
34.5,-5.0,2021,47,58.68
34.5,-4.375,2021,47,54.89
34.5,-3.75,2021,47,42.58
34.5,-3.125,2021,47,44.23
34.5,-2.5,2021,47,39.28
34.5,-1.875,2021,47,42.42
34.5,-1.25,2021,47,42.69
35.0,-10.0,2021,47,90.53
35.0,-9.375,2021,47,91.95
35.0,-8.75,2021,47,94.28
35.0,-8.125,2021,47,95.26
35.0,-7.5,2021,47,91.38
35.0,-6.875,2021,47,83.76
35.0,-6.25,2021,47,72.65
35.0,-5.625,2021,47,67.96
35.0,-5.0,2021,47,67.23
35.0,-4.375,2021,47,59.35
35.0,-3.75,2021,47,58.84
35.0,-3.125,2021,47,62.26
35.0,-2.5,2021,47,55.53
35.0,-1.875,2021,47,46.65
35.0,-1.25,2021,47,42.9
35.5,-10.0,2021,47,90.47
35.5,-9.375,2021,47,92.37
35.5,-8.75,2021,47,96.04
35.5,-8.125,2021,47,95.42
35.5,-7.5,2021,47,87.86
35.5,-6.875,2021,47,82.33
35.5,-6.25,2021,47,82.32
35.5,-5.625,2021,47,83.98
35.5,-5.0,2021,47,83.03
35.5,-4.375,2021,47,79.68
35.5,-3.75,2021,47,77.98
35.5,-3.125,2021,47,76.78
35.5,-2.5,2021,47,74.51
35.5,-1.875,2021,47,67.71
35.5,-1.25,2021,47,59.28
27.0,-10.0,2021,48,24.35
27.0,-9.375,2021,48,24.08
27.0,-8.75,2021,48,23.42
27.0,-8.125,2021,48,26.0
27.0,-7.5,2021,48,23.57
27.0,-6.875,2021,48,24.59
27.0,-6.25,2021,48,23.49
27.0,-5.625,2021,48,23.43
27.0,-5.0,2021,48,23.14
27.0,-4.375,2021,48,23.38
27.0,-3.75,2021,48,23.57
27.0,-3.125,2021,48,23.62
27.0,-2.5,2021,48,23.41
27.0,-1.875,2021,48,23.52
27.0,-1.25,2021,48,23.72
27.5,-10.0,2021,48,26.9
27.5,-9.375,2021,48,23.85
27.5,-8.75,2021,48,21.96
27.5,-8.125,2021,48,23.4
27.5,-7.5,2021,48,24.14
27.5,-6.875,2021,48,25.51
27.5,-6.25,2021,48,25.14
27.5,-5.625,2021,48,25.37
27.5,-5.0,2021,48,25.34
27.5,-4.375,2021,48,24.92
27.5,-3.75,2021,48,24.73
27.5,-3.125,2021,48,24.52
27.5,-2.5,2021,48,24.23
27.5,-1.875,2021,48,24.26
27.5,-1.25,2021,48,23.99
28.0,-10.0,2021,48,25.02
28.0,-9.375,2021,48,22.41
28.0,-8.75,2021,48,21.62
28.0,-8.125,2021,48,21.94
28.0,-7.5,2021,48,22.33
28.0,-6.875,2021,48,24.02
28.0,-6.25,2021,48,25.1
28.0,-5.625,2021,48,25.87
28.0,-5.0,2021,48,26.18
28.0,-4.375,2021,48,26.01
28.0,-3.75,2021,48,25.7
28.0,-3.125,2021,48,25.41
28.0,-2.5,2021,48,25.25
28.0,-1.875,2021,48,25.31
28.0,-1.25,2021,48,24.92
28.5,-10.0,2021,48,28.65
28.5,-9.375,2021,48,24.07
28.5,-8.75,2021,48,22.64
28.5,-8.125,2021,48,23.44
28.5,-7.5,2021,48,23.08
28.5,-6.875,2021,48,23.93
28.5,-6.25,2021,48,24.55
28.5,-5.625,2021,48,25.06
28.5,-5.0,2021,48,25.63
28.5,-4.375,2021,48,26.02
28.5,-3.75,2021,48,26.26
28.5,-3.125,2021,48,26.13
28.5,-2.5,2021,48,26.01
28.5,-1.875,2021,48,26.44
28.5,-1.25,2021,48,26.32
29.0,-10.0,2021,48,35.09
29.0,-9.375,2021,48,29.46
29.0,-8.75,2021,48,24.56
29.0,-8.125,2021,48,25.3
29.0,-7.5,2021,48,24.14
29.0,-6.875,2021,48,25.37
29.0,-6.25,2021,48,25.08
29.0,-5.625,2021,48,25.54
29.0,-5.0,2021,48,26.02
29.0,-4.375,2021,48,26.72
29.0,-3.75,2021,48,27.36
29.0,-3.125,2021,48,27.77
29.0,-2.5,2021,48,28.08
29.0,-1.875,2021,48,28.34
29.0,-1.25,2021,48,28.02
29.5,-10.0,2021,48,48.59
29.5,-9.375,2021,48,39.14
29.5,-8.75,2021,48,31.37
29.5,-8.125,2021,48,30.22
29.5,-7.5,2021,48,27.5
29.5,-6.875,2021,48,30.85
29.5,-6.25,2021,48,26.76
29.5,-5.625,2021,48,26.4
29.5,-5.0,2021,48,27.17
29.5,-4.375,2021,48,27.87
29.5,-3.75,2021,48,28.71
29.5,-3.125,2021,48,30.16
29.5,-2.5,2021,48,30.45
29.5,-1.875,2021,48,31.04
29.5,-1.25,2021,48,31.49
30.0,-10.0,2021,48,55.63
30.0,-9.375,2021,48,44.09
30.0,-8.75,2021,48,39.58
30.0,-8.125,2021,48,41.83
30.0,-7.5,2021,48,37.63
30.0,-6.875,2021,48,33.87
30.0,-6.25,2021,48,28.53
30.0,-5.625,2021,48,26.85
30.0,-5.0,2021,48,28.73
30.0,-4.375,2021,48,29.64
30.0,-3.75,2021,48,30.54
30.0,-3.125,2021,48,32.23
30.0,-2.5,2021,48,33.01
30.0,-1.875,2021,48,34.53
30.0,-1.25,2021,48,34.72
30.5,-10.0,2021,48,59.97
30.5,-9.375,2021,48,48.98
30.5,-8.75,2021,48,39.3
30.5,-8.125,2021,48,38.81
30.5,-7.5,2021,48,46.72
30.5,-6.875,2021,48,32.61
30.5,-6.25,2021,48,30.99
30.5,-5.625,2021,48,29.12
30.5,-5.0,2021,48,30.12
30.5,-4.375,2021,48,30.31
30.5,-3.75,2021,48,31.48
30.5,-3.125,2021,48,33.97
30.5,-2.5,2021,48,34.46
30.5,-1.875,2021,48,34.77
30.5,-1.25,2021,48,35.35
31.0,-10.0,2021,48,61.23
31.0,-9.375,2021,48,56.48
31.0,-8.75,2021,48,51.35
31.0,-8.125,2021,48,45.08
31.0,-7.5,2021,48,48.62
31.0,-6.875,2021,48,36.57
31.0,-6.25,2021,48,36.21
31.0,-5.625,2021,48,32.81
31.0,-5.0,2021,48,31.26
31.0,-4.375,2021,48,30.73
31.0,-3.75,2021,48,31.31
31.0,-3.125,2021,48,33.93
31.0,-2.5,2021,48,34.54
31.0,-1.875,2021,48,33.41
31.0,-1.25,2021,48,35.11
31.5,-10.0,2021,48,68.58
31.5,-9.375,2021,48,63.26
31.5,-8.75,2021,48,57.37
31.5,-8.125,2021,48,48.7
31.5,-7.5,2021,48,44.29
31.5,-6.875,2021,48,43.1
31.5,-6.25,2021,48,42.47
31.5,-5.625,2021,48,37.4
31.5,-5.0,2021,48,34.2
31.5,-4.375,2021,48,32.07
31.5,-3.75,2021,48,31.16
31.5,-3.125,2021,48,30.5
31.5,-2.5,2021,48,29.99
31.5,-1.875,2021,48,30.65
31.5,-1.25,2021,48,33.63
32.0,-10.0,2021,48,78.4
32.0,-9.375,2021,48,74.79
32.0,-8.75,2021,48,67.4
32.0,-8.125,2021,48,58.24
32.0,-7.5,2021,48,50.39
32.0,-6.875,2021,48,47.59
32.0,-6.25,2021,48,45.82
32.0,-5.625,2021,48,44.93
32.0,-5.0,2021,48,42.08
32.0,-4.375,2021,48,37.53
32.0,-3.75,2021,48,31.87
32.0,-3.125,2021,48,29.21
32.0,-2.5,2021,48,27.43
32.0,-1.875,2021,48,29.31
32.0,-1.25,2021,48,29.94
32.5,-10.0,2021,48,86.75
32.5,-9.375,2021,48,88.04
32.5,-8.75,2021,48,81.52
32.5,-8.125,2021,48,73.08
32.5,-7.5,2021,48,67.51
32.5,-6.875,2021,48,61.27
32.5,-6.25,2021,48,53.0
32.5,-5.625,2021,48,54.56
32.5,-5.0,2021,48,52.4
32.5,-4.375,2021,48,43.93
32.5,-3.75,2021,48,37.44
32.5,-3.125,2021,48,33.41
32.5,-2.5,2021,48,34.37
32.5,-1.875,2021,48,31.67
32.5,-1.25,2021,48,30.02
33.0,-10.0,2021,48,90.32
33.0,-9.375,2021,48,91.74
33.0,-8.75,2021,48,88.69
33.0,-8.125,2021,48,79.19
33.0,-7.5,2021,48,76.01
33.0,-6.875,2021,48,69.5
33.0,-6.25,2021,48,61.94
33.0,-5.625,2021,48,60.68
33.0,-5.0,2021,48,57.76
33.0,-4.375,2021,48,46.25
33.0,-3.75,2021,48,38.0
33.0,-3.125,2021,48,37.85
33.0,-2.5,2021,48,36.68
33.0,-1.875,2021,48,35.06
33.0,-1.25,2021,48,32.19
33.5,-10.0,2021,48,88.88
33.5,-9.375,2021,48,92.17
33.5,-8.75,2021,48,90.67
33.5,-8.125,2021,48,85.6
33.5,-7.5,2021,48,82.77
33.5,-6.875,2021,48,73.75
33.5,-6.25,2021,48,65.66
33.5,-5.625,2021,48,61.01
33.5,-5.0,2021,48,54.44
33.5,-4.375,2021,48,51.91
33.5,-3.75,2021,48,43.48
33.5,-3.125,2021,48,35.68
33.5,-2.5,2021,48,31.29
33.5,-1.875,2021,48,32.24
33.5,-1.25,2021,48,32.09
34.0,-10.0,2021,48,84.6
34.0,-9.375,2021,48,88.82
34.0,-8.75,2021,48,90.97
34.0,-8.125,2021,48,89.54
34.0,-7.5,2021,48,88.45
34.0,-6.875,2021,48,83.2
34.0,-6.25,2021,48,74.87
34.0,-5.625,2021,48,65.97
34.0,-5.0,2021,48,58.69
34.0,-4.375,2021,48,52.62
34.0,-3.75,2021,48,42.12
34.0,-3.125,2021,48,39.36
34.0,-2.5,2021,48,40.93
34.0,-1.875,2021,48,37.2
34.0,-1.25,2021,48,37.67
34.5,-10.0,2021,48,80.39
34.5,-9.375,2021,48,84.49
34.5,-8.75,2021,48,88.08
34.5,-8.125,2021,48,88.59
34.5,-7.5,2021,48,87.77
34.5,-6.875,2021,48,88.11
34.5,-6.25,2021,48,82.92
34.5,-5.625,2021,48,72.31
34.5,-5.0,2021,48,59.83
34.5,-4.375,2021,48,51.77
34.5,-3.75,2021,48,42.06
34.5,-3.125,2021,48,36.98
34.5,-2.5,2021,48,32.36
34.5,-1.875,2021,48,34.6
34.5,-1.25,2021,48,35.4
35.0,-10.0,2021,48,77.75
35.0,-9.375,2021,48,81.47
35.0,-8.75,2021,48,85.18
35.0,-8.125,2021,48,85.96
35.0,-7.5,2021,48,85.36
35.0,-6.875,2021,48,86.29
35.0,-6.25,2021,48,80.1
35.0,-5.625,2021,48,73.64
35.0,-5.0,2021,48,67.43
35.0,-4.375,2021,48,55.83
35.0,-3.75,2021,48,47.02
35.0,-3.125,2021,48,50.28
35.0,-2.5,2021,48,45.12
35.0,-1.875,2021,48,39.83
35.0,-1.25,2021,48,35.8
35.5,-10.0,2021,48,78.05
35.5,-9.375,2021,48,79.76
35.5,-8.75,2021,48,82.2
35.5,-8.125,2021,48,81.74
35.5,-7.5,2021,48,82.22
35.5,-6.875,2021,48,84.94
35.5,-6.25,2021,48,85.35
35.5,-5.625,2021,48,87.06
35.5,-5.0,2021,48,84.24
35.5,-4.375,2021,48,80.08
35.5,-3.75,2021,48,73.7
35.5,-3.125,2021,48,72.78
35.5,-2.5,2021,48,71.53
35.5,-1.875,2021,48,63.69
35.5,-1.25,2021,48,51.43
27.0,-10.0,2021,49,27.77
27.0,-9.375,2021,49,27.05
27.0,-8.75,2021,49,25.5
27.0,-8.125,2021,49,28.73
27.0,-7.5,2021,49,24.84
27.0,-6.875,2021,49,26.41
27.0,-6.25,2021,49,23.68
27.0,-5.625,2021,49,22.94
27.0,-5.0,2021,49,22.55
27.0,-4.375,2021,49,22.93
27.0,-3.75,2021,49,23.3
27.0,-3.125,2021,49,23.8
27.0,-2.5,2021,49,23.54
27.0,-1.875,2021,49,21.45
27.0,-1.25,2021,49,18.65
27.5,-10.0,2021,49,31.0
27.5,-9.375,2021,49,26.76
27.5,-8.75,2021,49,23.93
27.5,-8.125,2021,49,24.48
27.5,-7.5,2021,49,24.46
27.5,-6.875,2021,49,25.35
27.5,-6.25,2021,49,23.98
27.5,-5.625,2021,49,23.43
27.5,-5.0,2021,49,22.85
27.5,-4.375,2021,49,22.37
27.5,-3.75,2021,49,22.47
27.5,-3.125,2021,49,22.28
27.5,-2.5,2021,49,20.73
27.5,-1.875,2021,49,18.86
27.5,-1.25,2021,49,17.29
28.0,-10.0,2021,49,27.8
28.0,-9.375,2021,49,23.54
28.0,-8.75,2021,49,22.8
28.0,-8.125,2021,49,23.11
28.0,-7.5,2021,49,22.76
28.0,-6.875,2021,49,23.76
28.0,-6.25,2021,49,23.72
28.0,-5.625,2021,49,23.42
28.0,-5.0,2021,49,22.98
28.0,-4.375,2021,49,22.37
28.0,-3.75,2021,49,21.75
28.0,-3.125,2021,49,21.29
28.0,-2.5,2021,49,19.63
28.0,-1.875,2021,49,17.89
28.0,-1.25,2021,49,16.92
28.5,-10.0,2021,49,30.79
28.5,-9.375,2021,49,23.03
28.5,-8.75,2021,49,21.53
28.5,-8.125,2021,49,23.44
28.5,-7.5,2021,49,23.25
28.5,-6.875,2021,49,24.27
28.5,-6.25,2021,49,24.32
28.5,-5.625,2021,49,23.85
28.5,-5.0,2021,49,23.25
28.5,-4.375,2021,49,22.77
28.5,-3.75,2021,49,22.55
28.5,-3.125,2021,49,22.16
28.5,-2.5,2021,49,20.88
28.5,-1.875,2021,49,19.58
28.5,-1.25,2021,49,18.26
29.0,-10.0,2021,49,38.42
29.0,-9.375,2021,49,29.47
29.0,-8.75,2021,49,22.12
29.0,-8.125,2021,49,22.82
29.0,-7.5,2021,49,23.19
29.0,-6.875,2021,49,25.59
29.0,-6.25,2021,49,25.29
29.0,-5.625,2021,49,25.39
29.0,-5.0,2021,49,25.05
29.0,-4.375,2021,49,24.63
29.0,-3.75,2021,49,24.35
29.0,-3.125,2021,49,24.26
29.0,-2.5,2021,49,23.98
29.0,-1.875,2021,49,23.18
29.0,-1.25,2021,49,20.72
29.5,-10.0,2021,49,52.6
29.5,-9.375,2021,49,42.55
29.5,-8.75,2021,49,30.95
29.5,-8.125,2021,49,27.17
29.5,-7.5,2021,49,23.76
29.5,-6.875,2021,49,29.45
29.5,-6.25,2021,49,26.25
29.5,-5.625,2021,49,26.11
29.5,-5.0,2021,49,26.89
29.5,-4.375,2021,49,26.87
29.5,-3.75,2021,49,26.39
29.5,-3.125,2021,49,27.11
29.5,-2.5,2021,49,26.85
29.5,-1.875,2021,49,26.28
29.5,-1.25,2021,49,24.85
30.0,-10.0,2021,49,57.68
30.0,-9.375,2021,49,47.55
30.0,-8.75,2021,49,40.18
30.0,-8.125,2021,49,40.33
30.0,-7.5,2021,49,33.23
30.0,-6.875,2021,49,30.39
30.0,-6.25,2021,49,26.08
30.0,-5.625,2021,49,25.05
30.0,-5.0,2021,49,27.77
30.0,-4.375,2021,49,28.91
30.0,-3.75,2021,49,28.69
30.0,-3.125,2021,49,29.63
30.0,-2.5,2021,49,28.88
30.0,-1.875,2021,49,28.62
30.0,-1.25,2021,49,27.56
30.5,-10.0,2021,49,62.86
30.5,-9.375,2021,49,46.85
30.5,-8.75,2021,49,37.01
30.5,-8.125,2021,49,38.74
30.5,-7.5,2021,49,40.53
30.5,-6.875,2021,49,27.79
30.5,-6.25,2021,49,24.71
30.5,-5.625,2021,49,23.96
30.5,-5.0,2021,49,26.6
30.5,-4.375,2021,49,28.97
30.5,-3.75,2021,49,30.03
30.5,-3.125,2021,49,31.36
30.5,-2.5,2021,49,30.24
30.5,-1.875,2021,49,28.61
30.5,-1.25,2021,49,27.9
31.0,-10.0,2021,49,65.01
31.0,-9.375,2021,49,54.83
31.0,-8.75,2021,49,47.69
31.0,-8.125,2021,49,40.3
31.0,-7.5,2021,49,39.88
31.0,-6.875,2021,49,30.75
31.0,-6.25,2021,49,26.56
31.0,-5.625,2021,49,23.57
31.0,-5.0,2021,49,23.77
31.0,-4.375,2021,49,27.37
31.0,-3.75,2021,49,29.78
31.0,-3.125,2021,49,31.26
31.0,-2.5,2021,49,31.3
31.0,-1.875,2021,49,28.62
31.0,-1.25,2021,49,28.78
31.5,-10.0,2021,49,71.32
31.5,-9.375,2021,49,61.21
31.5,-8.75,2021,49,50.27
31.5,-8.125,2021,49,43.43
31.5,-7.5,2021,49,41.42
31.5,-6.875,2021,49,39.6
31.5,-6.25,2021,49,34.39
31.5,-5.625,2021,49,27.12
31.5,-5.0,2021,49,24.97
31.5,-4.375,2021,49,25.86
31.5,-3.75,2021,49,27.26
31.5,-3.125,2021,49,27.6
31.5,-2.5,2021,49,27.36
31.5,-1.875,2021,49,27.23
31.5,-1.25,2021,49,28.62
32.0,-10.0,2021,49,79.01
32.0,-9.375,2021,49,73.38
32.0,-8.75,2021,49,60.47
32.0,-8.125,2021,49,51.79
32.0,-7.5,2021,49,46.34
32.0,-6.875,2021,49,44.06
32.0,-6.25,2021,49,42.0
32.0,-5.625,2021,49,38.69
32.0,-5.0,2021,49,34.75
32.0,-4.375,2021,49,28.82
32.0,-3.75,2021,49,24.45
32.0,-3.125,2021,49,24.33
32.0,-2.5,2021,49,23.68
32.0,-1.875,2021,49,25.94
32.0,-1.25,2021,49,26.32
32.5,-10.0,2021,49,81.68
32.5,-9.375,2021,49,84.05
32.5,-8.75,2021,49,80.78
32.5,-8.125,2021,49,71.29
32.5,-7.5,2021,49,64.69
32.5,-6.875,2021,49,58.26
32.5,-6.25,2021,49,52.04
32.5,-5.625,2021,49,54.36
32.5,-5.0,2021,49,49.03
32.5,-4.375,2021,49,36.53
32.5,-3.75,2021,49,29.01
32.5,-3.125,2021,49,24.68
32.5,-2.5,2021,49,28.33
32.5,-1.875,2021,49,27.41
32.5,-1.25,2021,49,26.71
33.0,-10.0,2021,49,83.49
33.0,-9.375,2021,49,86.55
33.0,-8.75,2021,49,89.99
33.0,-8.125,2021,49,81.26
33.0,-7.5,2021,49,76.15
33.0,-6.875,2021,49,72.85
33.0,-6.25,2021,49,66.99
33.0,-5.625,2021,49,66.47
33.0,-5.0,2021,49,65.2
33.0,-4.375,2021,49,48.57
33.0,-3.75,2021,49,32.79
33.0,-3.125,2021,49,31.68
33.0,-2.5,2021,49,31.57
33.0,-1.875,2021,49,28.89
33.0,-1.25,2021,49,26.57
33.5,-10.0,2021,49,81.73
33.5,-9.375,2021,49,83.59
33.5,-8.75,2021,49,86.54
33.5,-8.125,2021,49,84.61
33.5,-7.5,2021,49,82.91
33.5,-6.875,2021,49,79.35
33.5,-6.25,2021,49,74.95
33.5,-5.625,2021,49,71.47
33.5,-5.0,2021,49,71.31
33.5,-4.375,2021,49,65.39
33.5,-3.75,2021,49,47.88
33.5,-3.125,2021,49,38.9
33.5,-2.5,2021,49,32.06
33.5,-1.875,2021,49,30.68
33.5,-1.25,2021,49,28.67
34.0,-10.0,2021,49,78.87
34.0,-9.375,2021,49,78.91
34.0,-8.75,2021,49,81.4
34.0,-8.125,2021,49,82.58
34.0,-7.5,2021,49,83.91
34.0,-6.875,2021,49,84.76
34.0,-6.25,2021,49,79.8
34.0,-5.625,2021,49,73.98
34.0,-5.0,2021,49,69.19
34.0,-4.375,2021,49,67.11
34.0,-3.75,2021,49,51.53
34.0,-3.125,2021,49,48.62
34.0,-2.5,2021,49,47.45
34.0,-1.875,2021,49,41.78
34.0,-1.25,2021,49,38.54
34.5,-10.0,2021,49,76.85
34.5,-9.375,2021,49,76.69
34.5,-8.75,2021,49,78.25
34.5,-8.125,2021,49,79.24
34.5,-7.5,2021,49,80.05
34.5,-6.875,2021,49,83.78
34.5,-6.25,2021,49,84.52
34.5,-5.625,2021,49,82.6
34.5,-5.0,2021,49,77.99
34.5,-4.375,2021,49,77.86
34.5,-3.75,2021,49,59.4
34.5,-3.125,2021,49,46.72
34.5,-2.5,2021,49,42.58
34.5,-1.875,2021,49,42.43
34.5,-1.25,2021,49,40.93
35.0,-10.0,2021,49,75.7
35.0,-9.375,2021,49,74.59
35.0,-8.75,2021,49,73.29
35.0,-8.125,2021,49,73.68
35.0,-7.5,2021,49,76.34
35.0,-6.875,2021,49,79.83
35.0,-6.25,2021,49,85.36
35.0,-5.625,2021,49,84.88
35.0,-5.0,2021,49,80.06
35.0,-4.375,2021,49,72.73
35.0,-3.75,2021,49,66.53
35.0,-3.125,2021,49,62.42
35.0,-2.5,2021,49,55.56
35.0,-1.875,2021,49,50.94
35.0,-1.25,2021,49,45.84
35.5,-10.0,2021,49,75.98
35.5,-9.375,2021,49,74.51
35.5,-8.75,2021,49,72.74
35.5,-8.125,2021,49,71.53
35.5,-7.5,2021,49,70.91
35.5,-6.875,2021,49,76.4
35.5,-6.25,2021,49,84.44
35.5,-5.625,2021,49,84.2
35.5,-5.0,2021,49,79.62
35.5,-4.375,2021,49,80.6
35.5,-3.75,2021,49,85.43
35.5,-3.125,2021,49,82.59
35.5,-2.5,2021,49,77.23
35.5,-1.875,2021,49,73.06
35.5,-1.25,2021,49,62.23
27.0,-10.0,2021,50,28.38
27.0,-9.375,2021,50,26.7
27.0,-8.75,2021,50,23.31
27.0,-8.125,2021,50,26.64
27.0,-7.5,2021,50,23.43
27.0,-6.875,2021,50,26.0
27.0,-6.25,2021,50,24.28
27.0,-5.625,2021,50,23.76
27.0,-5.0,2021,50,21.83
27.0,-4.375,2021,50,19.44
27.0,-3.75,2021,50,17.71
27.0,-3.125,2021,50,14.26
27.0,-2.5,2021,50,14.13
27.0,-1.875,2021,50,14.55
27.0,-1.25,2021,50,13.89
27.5,-10.0,2021,50,33.76
27.5,-9.375,2021,50,27.67
27.5,-8.75,2021,50,22.99
27.5,-8.125,2021,50,23.19
27.5,-7.5,2021,50,23.86
27.5,-6.875,2021,50,24.82
27.5,-6.25,2021,50,23.96
27.5,-5.625,2021,50,24.13
27.5,-5.0,2021,50,23.95
27.5,-4.375,2021,50,22.34
27.5,-3.75,2021,50,20.1
27.5,-3.125,2021,50,16.1
27.5,-2.5,2021,50,14.73
27.5,-1.875,2021,50,15.04
27.5,-1.25,2021,50,16.35
28.0,-10.0,2021,50,32.05
28.0,-9.375,2021,50,25.88
28.0,-8.75,2021,50,22.89
28.0,-8.125,2021,50,22.31
28.0,-7.5,2021,50,22.61
28.0,-6.875,2021,50,23.48
28.0,-6.25,2021,50,23.53
28.0,-5.625,2021,50,23.98
28.0,-5.0,2021,50,24.4
28.0,-4.375,2021,50,23.32
28.0,-3.75,2021,50,19.96
28.0,-3.125,2021,50,15.82
28.0,-2.5,2021,50,14.44
28.0,-1.875,2021,50,15.75
28.0,-1.25,2021,50,18.71
28.5,-10.0,2021,50,35.44
28.5,-9.375,2021,50,27.29
28.5,-8.75,2021,50,22.71
28.5,-8.125,2021,50,23.12
28.5,-7.5,2021,50,22.7
28.5,-6.875,2021,50,24.28
28.5,-6.25,2021,50,24.88
28.5,-5.625,2021,50,24.23
28.5,-5.0,2021,50,23.27
28.5,-4.375,2021,50,21.59
28.5,-3.75,2021,50,18.42
28.5,-3.125,2021,50,15.56
28.5,-2.5,2021,50,15.0
28.5,-1.875,2021,50,16.71
28.5,-1.25,2021,50,19.95
29.0,-10.0,2021,50,41.21
29.0,-9.375,2021,50,34.72
29.0,-8.75,2021,50,24.41
29.0,-8.125,2021,50,23.18
29.0,-7.5,2021,50,23.12
29.0,-6.875,2021,50,24.94
29.0,-6.25,2021,50,26.11
29.0,-5.625,2021,50,26.04
29.0,-5.0,2021,50,24.12
29.0,-4.375,2021,50,21.61
29.0,-3.75,2021,50,18.93
29.0,-3.125,2021,50,16.89
29.0,-2.5,2021,50,16.56
29.0,-1.875,2021,50,17.36
29.0,-1.25,2021,50,19.46
29.5,-10.0,2021,50,53.4
29.5,-9.375,2021,50,48.94
29.5,-8.75,2021,50,34.62
29.5,-8.125,2021,50,27.54
29.5,-7.5,2021,50,24.08
29.5,-6.875,2021,50,28.24
29.5,-6.25,2021,50,26.5
29.5,-5.625,2021,50,26.38
29.5,-5.0,2021,50,25.45
29.5,-4.375,2021,50,23.03
29.5,-3.75,2021,50,20.6
29.5,-3.125,2021,50,19.41
29.5,-2.5,2021,50,18.11
29.5,-1.875,2021,50,17.89
29.5,-1.25,2021,50,19.5
30.0,-10.0,2021,50,59.19
30.0,-9.375,2021,50,48.51
30.0,-8.75,2021,50,46.5
30.0,-8.125,2021,50,41.97
30.0,-7.5,2021,50,34.67
30.0,-6.875,2021,50,30.6
30.0,-6.25,2021,50,26.67
30.0,-5.625,2021,50,25.3
30.0,-5.0,2021,50,26.53
30.0,-4.375,2021,50,25.55
30.0,-3.75,2021,50,23.26
30.0,-3.125,2021,50,22.46
30.0,-2.5,2021,50,20.08
30.0,-1.875,2021,50,20.32
30.0,-1.25,2021,50,20.86
30.5,-10.0,2021,50,63.11
30.5,-9.375,2021,50,47.41
30.5,-8.75,2021,50,40.71
30.5,-8.125,2021,50,40.77
30.5,-7.5,2021,50,44.66
30.5,-6.875,2021,50,32.11
30.5,-6.25,2021,50,27.57
30.5,-5.625,2021,50,25.93
30.5,-5.0,2021,50,26.33
30.5,-4.375,2021,50,26.18
30.5,-3.75,2021,50,25.38
30.5,-3.125,2021,50,26.49
30.5,-2.5,2021,50,24.31
30.5,-1.875,2021,50,22.42
30.5,-1.25,2021,50,21.81
31.0,-10.0,2021,50,61.4
31.0,-9.375,2021,50,50.62
31.0,-8.75,2021,50,47.0
31.0,-8.125,2021,50,42.5
31.0,-7.5,2021,50,42.93
31.0,-6.875,2021,50,36.61
31.0,-6.25,2021,50,31.96
31.0,-5.625,2021,50,28.59
31.0,-5.0,2021,50,26.11
31.0,-4.375,2021,50,26.4
31.0,-3.75,2021,50,26.66
31.0,-3.125,2021,50,28.19
31.0,-2.5,2021,50,28.52
31.0,-1.875,2021,50,23.81
