-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2022 through 12/31/2022 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (MJ/m^2/day) 
-END HEADER-
LAT,LON,YEAR,DOY,ALLSKY_SFC_SW_DWN
29.5,-5.5,2022,8,14.8
29.5,-4.5,2022,8,15.37
29.5,-3.5,2022,8,15.86
29.5,-2.5,2022,8,15.85
29.5,-1.5,2022,8,15.94
30.5,-9.5,2022,8,14.64
30.5,-8.5,2022,8,14.99
30.5,-7.5,2022,8,15.5
30.5,-6.5,2022,8,15.43
30.5,-5.5,2022,8,15.44
30.5,-4.5,2022,8,15.34
30.5,-3.5,2022,8,15.51
30.5,-2.5,2022,8,15.44
30.5,-1.5,2022,8,15.39
31.5,-9.5,2022,8,14.21
31.5,-8.5,2022,8,14.41
31.5,-7.5,2022,8,14.76
31.5,-6.5,2022,8,15.15
31.5,-5.5,2022,8,15.35
31.5,-4.5,2022,8,15.12
31.5,-3.5,2022,8,14.76
31.5,-2.5,2022,8,14.87
31.5,-1.5,2022,8,14.79
32.5,-9.5,2022,8,13.28
32.5,-8.5,2022,8,13.93
32.5,-7.5,2022,8,14.16
32.5,-6.5,2022,8,14.39
32.5,-5.5,2022,8,14.79
32.5,-4.5,2022,8,14.75
32.5,-3.5,2022,8,14.68
32.5,-2.5,2022,8,14.78
32.5,-1.5,2022,8,14.48
33.5,-9.5,2022,8,12.68
33.5,-8.5,2022,8,12.97
33.5,-7.5,2022,8,13.59
33.5,-6.5,2022,8,13.97
33.5,-5.5,2022,8,14.12
33.5,-4.5,2022,8,13.91
33.5,-3.5,2022,8,14.13
33.5,-2.5,2022,8,14.03
33.5,-1.5,2022,8,13.31
34.5,-9.5,2022,8,12.7
34.5,-8.5,2022,8,12.94
34.5,-7.5,2022,8,13.09
34.5,-6.5,2022,8,12.97
34.5,-5.5,2022,8,13.35
34.5,-4.5,2022,8,13.48
34.5,-3.5,2022,8,13.31
34.5,-2.5,2022,8,12.72
34.5,-1.5,2022,8,12.91
35.5,-9.5,2022,8,12.35
35.5,-8.5,2022,8,12.4
35.5,-7.5,2022,8,12.52
35.5,-6.5,2022,8,12.5
35.5,-5.5,2022,8,12.71
35.5,-4.5,2022,8,12.37
35.5,-3.5,2022,8,12.11
35.5,-2.5,2022,8,12.01
35.5,-1.5,2022,8,12.07
27.5,-9.5,2022,9,16.48
27.5,-8.5,2022,9,16.39
27.5,-7.5,2022,9,16.42
27.5,-6.5,2022,9,16.4
27.5,-5.5,2022,9,16.49
27.5,-4.5,2022,9,16.69
27.5,-3.5,2022,9,15.18
27.5,-2.5,2022,9,16.22
27.5,-1.5,2022,9,16.76
28.5,-9.5,2022,9,15.75
28.5,-8.5,2022,9,16.25
28.5,-7.5,2022,9,16.19
28.5,-6.5,2022,9,15.95
28.5,-5.5,2022,9,15.9
28.5,-4.5,2022,9,16.22
28.5,-3.5,2022,9,16.17
28.5,-2.5,2022,9,16.7
28.5,-1.5,2022,9,16.21
29.5,-9.5,2022,9,15.92
29.5,-8.5,2022,9,16.14
29.5,-7.5,2022,9,16.15
29.5,-6.5,2022,9,15.3
29.5,-5.5,2022,9,14.92
29.5,-4.5,2022,9,16.5
29.5,-3.5,2022,9,16.42
29.5,-2.5,2022,9,16.42
29.5,-1.5,2022,9,16.38
30.5,-9.5,2022,9,15.2
30.5,-8.5,2022,9,15.85
30.5,-7.5,2022,9,16.29
30.5,-6.5,2022,9,16.16
30.5,-5.5,2022,9,14.94
30.5,-4.5,2022,9,15.95
30.5,-3.5,2022,9,15.66
30.5,-2.5,2022,9,15.92
30.5,-1.5,2022,9,14.91
31.5,-9.5,2022,9,14.64
31.5,-8.5,2022,9,15.0
31.5,-7.5,2022,9,15.28
31.5,-6.5,2022,9,15.52
31.5,-5.5,2022,9,15.78
31.5,-4.5,2022,9,15.64
31.5,-3.5,2022,9,15.37
31.5,-2.5,2022,9,15.27
31.5,-1.5,2022,9,15.19
32.5,-9.5,2022,9,13.99
32.5,-8.5,2022,9,14.44
32.5,-7.5,2022,9,14.37
32.5,-6.5,2022,9,14.64
32.5,-5.5,2022,9,14.63
32.5,-4.5,2022,9,15.11
32.5,-3.5,2022,9,15.05
32.5,-2.5,2022,9,15.36
32.5,-1.5,2022,9,15.43
33.5,-9.5,2022,9,13.59
33.5,-8.5,2022,9,13.38
33.5,-7.5,2022,9,13.84
33.5,-6.5,2022,9,14.19
33.5,-5.5,2022,9,14.2
33.5,-4.5,2022,9,14.22
33.5,-3.5,2022,9,14.27
33.5,-2.5,2022,9,14.67
33.5,-1.5,2022,9,14.74
34.5,-9.5,2022,9,13.09
34.5,-8.5,2022,9,13.13
34.5,-7.5,2022,9,13.15
34.5,-6.5,2022,9,12.98
34.5,-5.5,2022,9,13.39
34.5,-4.5,2022,9,13.53
34.5,-3.5,2022,9,13.31
34.5,-2.5,2022,9,13.04
34.5,-1.5,2022,9,13.32
35.5,-9.5,2022,9,12.61
35.5,-8.5,2022,9,12.69
35.5,-7.5,2022,9,12.73
35.5,-6.5,2022,9,12.59
35.5,-5.5,2022,9,12.75
35.5,-4.5,2022,9,12.47
35.5,-3.5,2022,9,12.33
35.5,-2.5,2022,9,12.23
35.5,-1.5,2022,9,12.35
27.5,-9.5,2022,10,7.43
27.5,-8.5,2022,10,8.8
27.5,-7.5,2022,10,10.46
27.5,-6.5,2022,10,10.31
27.5,-5.5,2022,10,9.69
27.5,-4.5,2022,10,9.81
